Word, Consonants
transaction,RUN
transceiver,NOT_IN_CMU_DICT
transcend,RUN
transcendence,RUN
transcendentalist,NOT_IN_CMU_DICT
transcript,RUN GET
transcription,RUN
transept,NOT_IN_CMU_DICT
transexual,NOT_IN_CMU_DICT
transexuales,NOT_IN_CMU_DICT
transfer,RUN
transferability,RUN LOOK WATER
transferable,RUN RAIL
transferase,NOT_IN_CMU_DICT
transference,RUN
transferred,RUN
transferring,RUN TALKING
transfers,RUN
transfiguration,NOT_IN_CMU_DICT
transform,RUN
transformation,RUN
transformed,RUN
transformer,RUN
transformers,RUN
transforming,RUN TALKING
transforms,RUN
transfusion,RUN
transient,RUN GET
transit,RUN GET
transition,RUN
translate,RUN LOOK GET
translated,RUN LOOK WATER
translation,RUN LOOK
translator,RUN LOOK WATER
translucent,RUN LOOK GET
transmigration,NOT_IN_CMU_DICT
transmission,RUN
transmit,RUN GET
transmitted,RUN WATER
transmitter,RUN WATER
transmitters,RUN WATER
transparency,RUN
transparent,RUN GET
transpire,RUN
transplant,RUN LOOK GET
transponder,RUN
transport,RUN GET
transportation,RUN WATER
transposition,NOT_IN_CMU_DICT
transsexual,RUN RAIL
transubstantiation,NOT_IN_CMU_DICT
transvaal,RUN RAIL
transylvania,RUN RAIL
trap,RUN
trap-door,NOT_IN_CMU_DICT
trapdoor,NOT_IN_CMU_DICT
trapezoidal,NOT_IN_CMU_DICT
trash,RUN
trashcan,NOT_IN_CMU_DICT
trashy,RUN
trattoria,NOT_IN_CMU_DICT
trauma,RUN
traumatic,RUN WATER
traumatize,RUN WATER
travel,RUN RAIL
travelers,RUN LOOK
traveller,RUN LOOK
travelling,RUN LOOK TALKING
travelling,RUN LOOK TALKING
travelodge,RUN LOOK
travesti,NOT_IN_CMU_DICT
travis,RUN
travolta,RUN RAIL
tray,RUN
trays,RUN
trayvon,NOT_IN_CMU_DICT
treacherous,RUN
treachery,RUN
tread,RUN
treasure,RUN
treasure-trove,NOT_IN_CMU_DICT
treasurer,RUN
treasury,RUN
treat,RUN GET
treatment,RUN GET
treaty,RUN WATER
treble,RUN RAIL
trebuchet,NOT_IN_CMU_DICT
tree,RUN
trefdraeth,NOT_IN_CMU_DICT
trefoil,NOT_IN_CMU_DICT
trek,RUN
tremble,RUN RAIL
tremendous,RUN
tremendously,RUN LOOK
trend,RUN
trendy,RUN
treo,NOT_IN_CMU_DICT
tressure,NOT_IN_CMU_DICT
tri,RUN
triad,RUN
trial,RUN RAIL
triangle,RUN TALKING RAIL
triathlon,RUN THINK LOOK
tribal,RUN RAIL
tribe,RUN
tribunal,RUN RAIL
tribune,RUN
tributaries,RUN WATER
tribute,RUN GET
triceratops,RUN WATER
tricia,RUN
trick,RUN
tricky,RUN
tried,RUN
tries,RUN
trifecta,RUN
trifle,RUN RAIL
trifoliate,NOT_IN_CMU_DICT
trigeminal,NOT_IN_CMU_DICT
trigger,RUN
triglyceride,RUN LOOK
trigonic,NOT_IN_CMU_DICT
trijet,NOT_IN_CMU_DICT
trijugate,NOT_IN_CMU_DICT
trilogy,RUN LOOK
trim,RUN
trimester,RUN
trinidad,RUN
trinity,RUN WATER
trio,RUN
trip,RUN
tripadvisor,NOT_IN_CMU_DICT
triple,RUN RAIL
tripod,RUN
tripos,NOT_IN_CMU_DICT
trireme,RUN
trishaw,NOT_IN_CMU_DICT
triumph,RUN
triune,NOT_IN_CMU_DICT
trivago,NOT_IN_CMU_DICT
trivalent,NOT_IN_CMU_DICT
trivia,RUN
trivial,RUN RAIL
trivially,NOT_IN_CMU_DICT
triweekly,NOT_IN_CMU_DICT
troika,RUN
trojan,RUN
trolley,RUN LOOK
trolleybus,NOT_IN_CMU_DICT
trombone,RUN
trondheim,NOT_IN_CMU_DICT
troop,RUN
troop-carrier,NOT_IN_CMU_DICT
troops,RUN
trophy,RUN
tropical,RUN RAIL
troth,RUN THINK
troubadour,RUN
trouble,RUN RAIL
troubleshooting,RUN RAIL WATER TALKING
trough,RUN
trouser,RUN
trousers,RUN
trout,RUN GET
trowel,RUN RAIL
troy,RUN
truck,RUN
trudge,RUN
trudgen,RUN
TRUE,NOT_IN_CMU_DICT
truer,RUN
truffle,RUN RAIL
truffles,RUN RAIL
truism,RUN
truly,RUN LOOK
trumpet,RUN GET
truncate,RUN GET
truncated,RUN WATER
trunk,RUN
trunks,RUN
truro,RUN
trust,RUN GET
trusted,RUN
trustee,RUN
trusts,RUN
trustworthy,RUN THIS
trusty,RUN
truth,RUN THINK
truths,RUN THINK
try,RUN
try-out,NOT_IN_CMU_DICT
tryptophan,NOT_IN_CMU_DICT
tsarina,NOT_IN_CMU_DICT
tsunami,
tuareg,NOT_IN_CMU_DICT
tub,
tuba,
tube,
tuber,
tuberculosis,LOOK
tubthumping,NOT_IN_CMU_DICT
tucson,
tue,
tuesday,
tufted,
tug,
tugendhat,NOT_IN_CMU_DICT
tuition,
tulip,LOOK
tulsa,RAIL
tumbleweed,NOT_IN_CMU_DICT
tummy,
tumor,
tumour,NOT_IN_CMU_DICT
tumultuous,RAIL
tuna,
tune,
tuned,
tuner,
tungsten,TALKING
tungusic,NOT_IN_CMU_DICT
tunic,
tuning-fork,NOT_IN_CMU_DICT
tunisia,
tunnel,RAIL
turbine,
turbo,
turbocharge,
turbojets,NOT_IN_CMU_DICT
turbulent,LOOK GET
turf,
turgenev,NOT_IN_CMU_DICT
turkey,
turkish,
turkmenistan,
turks,
turmoil,RAIL
turn,
turn-out,GET
turnaround,
turner,
turning-point,NOT_IN_CMU_DICT
turnover,
turnpike,
turntable,RAIL
turpin,
turquoise,
turret,GET
turtle,WATER RAIL
turtledove,NOT_IN_CMU_DICT
turvey,
tush,
tushie,NOT_IN_CMU_DICT
tuskegee,
tutor,WATER
tutorial,WATER RAIL
tutu,WATER
tuvalu,LOOK
tuxedo,
tv,LOOK
twaites,NOT_IN_CMU_DICT
tweak,
tweed,
tweet,GET
twelve,RAIL
twentieth,THINK
twenty,
twenty-one,
twerking,NOT_IN_CMU_DICT
twice,
twiki,NOT_IN_CMU_DICT
twilight,LOOK GET
twin,
twinks,NOT_IN_CMU_DICT
twist,GET
twitter,WATER
two,
two-by-four,NOT_IN_CMU_DICT
two-tone,NOT_IN_CMU_DICT
two-way,
twofer,NOT_IN_CMU_DICT
twyford,
tycoon,
tying,TALKING
tyler,LOOK
tynemouth,NOT_IN_CMU_DICT
type,
typed,GET
typeset,GET
typesets,NOT_IN_CMU_DICT
typesetting,WATER TALKING
typewriter,RUN WATER
typhoid,
typhoon,
typical,RAIL
typically,LOOK
typo,
typography,RUN
tyrangiel,NOT_IN_CMU_DICT
tyrannosaurus,
tyre,
tyrone,
tzarina,NOT_IN_CMU_DICT
u-boat,NOT_IN_CMU_DICT
uber,
ubiquity,WATER
ubuntu,WATER
uccello,NOT_IN_CMU_DICT
uchimura,NOT_IN_CMU_DICT
udder,NOT_IN_CMU_DICT
uffizi,NOT_IN_CMU_DICT
ufo,
uganda,
ugh,
ugly,LOOK
ugrian,NOT_IN_CMU_DICT
ukraine,RUN
ukulele,LOOK
ulster,RAIL
ulterior,RAIL
ultimate,RAIL GET
ultimately,RAIL LOOK
ultra,RAIL RUN
ultra-,NOT_IN_CMU_DICT
ultrahigh,NOT_IN_CMU_DICT
ultram,NOT_IN_CMU_DICT
uluant,NOT_IN_CMU_DICT
ulysses,LOOK
umami,NOT_IN_CMU_DICT
umbilical,LOOK RAIL
umbrella,RUN LOOK
umlaut,NOT_IN_CMU_DICT
umpire,
umpiring,NOT_IN_CMU_DICT
una,
unacceptable,RAIL
unanimous,
unasked,NOT_IN_CMU_DICT
unauthorized,THINK
unavailable,LOOK RAIL
unaware,
unbearable,RAIL
unbelievable,LOOK RAIL
unbelievably,LOOK
unbiased,GET
uncertainty,WATER
uncharacteristically,LOOK
unclassifiable,NOT_IN_CMU_DICT
uncle,RAIL
unclear,LOOK
unconvincing,TALKING
uncork,
uncouth,THINK
uncovered,
undamaged,
undaunted,
undemocratic,RUN WATER
under,
underage,
underbrush,RUN
undercarriage,
underclothing,NOT_IN_CMU_DICT
undercover,
undercurrent,GET
undercut,GET
underemployment,LOOK GET
underestimate,GET
underestimate,GET
underfloor,NOT_IN_CMU_DICT
undergarments,
undergo,
undergoes,
undergoing,TALKING
undergone,
undergraduate,RUN GET
underground,RUN
underlain,NOT_IN_CMU_DICT
underlay,NOT_IN_CMU_DICT
underlie,LOOK
underlies,LOOK
underline,LOOK
underlined,LOOK
underlines,LOOK
underlining,LOOK TALKING
underlying,LOOK TALKING
underlying,LOOK TALKING
underneath,THINK
underpants,
underpin,
underscored,
undersea,
undershirt,GET
undershoot,NOT_IN_CMU_DICT
undersigned,NOT_IN_CMU_DICT
understand,
understated,WATER
understeer,NOT_IN_CMU_DICT
understood,
understudy,
undertake,WATER
undertaken,WATER
undertook,WATER
undervalue,RAIL
underwater,WATER
underwear,
underwent,GET
underwood,
underworld,RAIL
undo,
undo,
undoes,NOT_IN_CMU_DICT
undoubtedly,WATER LOOK
unduly,LOOK
unearth,THINK
unemployed,LOOK
unemployment,LOOK GET
unerring,NOT_IN_CMU_DICT
unerringly,NOT_IN_CMU_DICT
unesco,
unexpectedly,LOOK
unfair,
unfairly,LOOK
unfairness,
unfaithfulness,NOT_IN_CMU_DICT
unfathomable,THIS RAIL
unforeseen,
unforgettable,WATER RAIL
unforthcoming,NOT_IN_CMU_DICT
unfortunate,GET
unfortunately,LOOK
ungava,NOT_IN_CMU_DICT
ungoverned,NOT_IN_CMU_DICT
uni,
unicef,
unicode,NOT_IN_CMU_DICT
unicorn,
unicycle,RAIL
unified,
unifies,NOT_IN_CMU_DICT
uniform,
uniformly,LOOK
unify,
unifying,TALKING
uninsured,
union,
unique,
uniquely,LOOK
uniroyal,RAIL
unisex,
unison,
unit,GET
unitard,NOT_IN_CMU_DICT
unite,GET
united,WATER
unity,WATER
universal,RAIL
universally,LOOK
universe,
university,WATER
unix,
unjustified,
unlawful,LOOK RAIL
unlikely,LOOK
unmask,
unnecessary,
unpaid,
unpainted,
unparalleled,LOOK RAIL
unplanned,LOOK
unpleasant,LOOK GET
unplugged,LOOK
unpopular,LOOK
unprecedented,RUN
unprepossessing,NOT_IN_CMU_DICT
unpresidential,NOT_IN_CMU_DICT
unpublished,LOOK GET
unpunctuality,NOT_IN_CMU_DICT
unquestioned,
unread,RUN
unreadable,RUN RAIL
unreadable,RUN RAIL
unreliability,RUN LOOK WATER
unrighteous,NOT_IN_CMU_DICT
unrighteously,NOT_IN_CMU_DICT
unruly,RUN LOOK
unsafe,
unsanitary,WATER
unsatisfactory,WATER
unsavory,
unscathed,THIS
unsolicited,LOOK WATER
unspoiled,RAIL
unsubscribe,RUN
unsubscribe,RUN
unsupervised,
unsurpassed,GET
untidy,
until,RAIL
unto,
untouchable,RAIL
untouched,GET
untruths,RUN THINK THIS
unusable,RAIL
unusual,RAIL
unveil,RAIL
unwillingly,LOOK TALKING
unworthy,THIS
up,
upbeat,GET
upbringing,RUN TALKING
upcoming,TALKING
update,GET
upgrade,RUN
upgraded,RUN
upgraded,RUN
upkeep,
upload,LOOK
upon,
upper,
uppsala,NOT_IN_CMU_DICT
upraise,NOT_IN_CMU_DICT
upright,RUN GET
uproar,RUN
uproarious,NOT_IN_CMU_DICT
uproariously,NOT_IN_CMU_DICT
ups,
upset,GET
upside,
upskirt,NOT_IN_CMU_DICT
upspeak,NOT_IN_CMU_DICT
upstairs,
upton,
upward,
upwards,
ural-altaic,NOT_IN_CMU_DICT
uranium,
urban,
urbana,
urbane,
urchin,
urdu,
urethane,THINK
urge,
urged,
urgency,
urgent,GET
urgently,LOOK
uri,
urinary,
urine,
url,RAIL
urogenital,NOT_IN_CMU_DICT
urologist,LOOK GET
urology,LOOK
urticaria,NOT_IN_CMU_DICT
uruguay,
uruguayans,NOT_IN_CMU_DICT
urw,NOT_IN_CMU_DICT
urwin,
us,
usa,
usable,RAIL
usage,
usb,
usborne,NOT_IN_CMU_DICT
usc,NOT_IN_CMU_DICT
usd,NOT_IN_CMU_DICT
use,
used,
useful,RAIL
usefully,LOOK
useless,LOOK
user,
username,
users,
usher,
usps,NOT_IN_CMU_DICT
usr,NOT_IN_CMU_DICT
usual,RAIL
usually,LOOK
usufruct,NOT_IN_CMU_DICT
usurious,NOT_IN_CMU_DICT
usurpers,NOT_IN_CMU_DICT
usury,
utah,WATER
utahan,NOT_IN_CMU_DICT
utc,NOT_IN_CMU_DICT
utensils,WATER RAIL
uther,THINK THIS
uthwatt,NOT_IN_CMU_DICT
utility,WATER LOOK
utilization,WATER LOOK
utilize,WATER LOOK
utilized,WATER LOOK
utils,NOT_IN_CMU_DICT
utmost,GET
utopia,WATER
utter,WATER
utterly,WATER LOOK
uvula,NOT_IN_CMU_DICT
uvular,NOT_IN_CMU_DICT
uvularization,NOT_IN_CMU_DICT
uxorious,NOT_IN_CMU_DICT
uyghur,NOT_IN_CMU_DICT
uzbek,
uzbekistan,
uzi,
uzziah,NOT_IN_CMU_DICT
v-sign,NOT_IN_CMU_DICT
vaal,RAIL
vacancies,
vacancy,
vacation,
vaccine,
vacuum,
vagina,
vagotomy,NOT_IN_CMU_DICT
vague,
vaguely,LOOK
vain,
vainglorious,NOT_IN_CMU_DICT
val,RAIL
vale,RAIL
valentine,LOOK
valerie,LOOK
valid,LOOK
validation,LOOK
validity,LOOK WATER
valium,LOOK
valley,LOOK
valuable,RAIL
valuation,RAIL
value,RAIL
valued,RAIL
values,RAIL
valve,RAIL
vampire,
van,
vancouver,
vandalism,LOOK
vanessa,
vanguard,
vanilla,LOOK
vanish,
vanished,GET
vanishes,
vanishing,TALKING
vape,
vapour,NOT_IN_CMU_DICT
var,NOT_IN_CMU_DICT
variable,RAIL
variance,
variant,GET
variants,
variation,
varied,
variety,WATER
various,
varnish,
varsity,WATER
vary,
vasodilator,NOT_IN_CMU_DICT
vast,GET
vastly,LOOK
vat,GET
vatican,WATER
vaughan,
vault,RAIL GET
vauxhall,HOUSE RAIL
vaz,
vector,
veered,
vega,
vegan,
vegas,
vegetable,RAIL
vegetables,RAIL
vegetarian,WATER
vegetation,WATER
veggie,
vehemence,HOUSE
vehicle,HOUSE RAIL
vehicles,HOUSE RAIL
veil,RAIL
vein,
veloce,NOT_IN_CMU_DICT
velocity,LOOK WATER
velour,LOOK
velvet,RAIL GET
vend,NOT_IN_CMU_DICT
vended,NOT_IN_CMU_DICT
vendee,
vending,TALKING
vendor,
vends,NOT_IN_CMU_DICT
veneer,
venezuela,LOOK
venice,
ventura,
venture,
venue,
ver,
vera,
veranda,
verb,
verbal,RAIL
verbally,LOOK
verbatim,WATER
verbose,NOT_IN_CMU_DICT
verbs,
verde,
verdi,
verdict,GET
verge,
verifiable,RAIL
verification,
verified,
verify,
verizon,
vermeer,
vermont,GET
vernon,
veronica,
verruca,NOT_IN_CMU_DICT
versailles,RAIL
versatile,WATER RAIL
verse,
version,
versus,
vertex,WATER
vertical,WATER RAIL
vertically,WATER LOOK
very,
verzeichnis,NOT_IN_CMU_DICT
vespa,
vespucci,NOT_IN_CMU_DICT
vessel,RAIL
vested,
vet,GET
veteran,WATER RUN
veterinary,RUN
vexatious,
vhs,NOT_IN_CMU_DICT
viable,RAIL
viaduct,GET
viagra,RUN
viber,
vibraharp,NOT_IN_CMU_DICT
vibrant,RUN GET
vibrating,RUN WATER TALKING
vibration,RUN
vibrato,RUN WATER
vibrator,RUN WATER
viburnum,NOT_IN_CMU_DICT
vic,
vicar,
vicarious,
vice,
vice-chairperson,NOT_IN_CMU_DICT
vicenza,NOT_IN_CMU_DICT
viceroy,RUN
vicinity,WATER
vicious,
victim,
victor,
victoria,
victorian,
victorious,
victory,RUN
vid,NOT_IN_CMU_DICT
vidal,RAIL
vide,
video,
videos,
vieira,
vienna,
viennese,
vietnam,
vietnamese,
view,
viewed,
viewing,TALKING
viewpicture,NOT_IN_CMU_DICT
viewpoint,GET
vigilant,LOOK GET
vigo,
vigorously,LOOK
vii,NOT_IN_CMU_DICT
viii,NOT_IN_CMU_DICT
viking,TALKING
vile,RAIL
villa,LOOK
village,LOOK
villas,LOOK
villein,NOT_IN_CMU_DICT
vincent,GET
vintage,
vinyl,RAIL
violate,LOOK GET
violation,LOOK
violence,LOOK
violent,LOOK GET
violently,LOOK
violin,LOOK
vip,
viper,
virago,
viral,RAIL
virgin,
virginia,
virginity,WATER
virgo,
virology,LOOK
virtual,RAIL
virtually,LOOK
virtue,
virtues,
virtuoso,
virus,
viruses,
visa,
viscose,NOT_IN_CMU_DICT
visibility,LOOK WATER
visible,RAIL
vision,
visit,GET
visitor,WATER
visor,
vista,
visual,RAIL
visualization,LOOK
visualize,LOOK
visually,LOOK
vital,WATER RAIL
vitality,WATER LOOK
vitamin,WATER
vitiligo,WATER LOOK
viva,
vivace,NOT_IN_CMU_DICT
vivacious,
vivarium,NOT_IN_CMU_DICT
vivid,
vizier,NOT_IN_CMU_DICT
vladimir,LOOK
vocab,NOT_IN_CMU_DICT
vocabulary,LOOK
vocal,RAIL
vocational,RAIL
vodafone,
vodaphone,NOT_IN_CMU_DICT
vogue,
voice,
voice-over,NOT_IN_CMU_DICT
voicemail,RAIL
void,
voigt,GET
voile,NOT_IN_CMU_DICT
voip,NOT_IN_CMU_DICT
voivode,NOT_IN_CMU_DICT
voivodeship,NOT_IN_CMU_DICT
vol,NOT_IN_CMU_DICT
volcano,RAIL
volga,RAIL
volkswagen,RAIL
volleyball,LOOK RAIL
volt,RAIL GET
voltage,RAIL
voluble,RAIL
volume,RAIL
volumetric,NOT_IN_CMU_DICT
voluntarily,LOOK
voluntary,LOOK
volunteer,LOOK
volunteered,LOOK
volunteers,LOOK
volvo,RAIL
vomit,GET
von,
voodoo,
voracious,
voronezh,NOT_IN_CMU_DICT
vosges,NOT_IN_CMU_DICT
vote,GET
voted,WATER
voter,WATER
voters,WATER
vouch,
voucher,
vouchsafe,NOT_IN_CMU_DICT
vow,
vowed,
vowel,RAIL
vowles,RAIL
vows,
voyager,
voyeur,
voyeurism,
voyeuristic,
voyeurweb,NOT_IN_CMU_DICT
voyuer,NOT_IN_CMU_DICT
vpn,NOT_IN_CMU_DICT
vs,
vulgarity,RAIL WATER
vulnerability,RAIL LOOK WATER
vulnerable,RAIL
vuvuzela,NOT_IN_CMU_DICT
wabash,
wadded,
waddle,RAIL
wade,
waded,
wadi,
wafer,
wafer-thin,NOT_IN_CMU_DICT
waffle,RAIL
wag,
wage,
wagner,
wagnerian,
wagon,
wagstaff,
wah-wah,NOT_IN_CMU_DICT
waif,
wail,RAIL
waist,GET
waist-deep,NOT_IN_CMU_DICT
waist-high,NOT_IN_CMU_DICT
waistband,NOT_IN_CMU_DICT
waistline,LOOK
wait,GET
waiter,WATER
waitress,RUN
waitrose,NOT_IN_CMU_DICT
waiver,
wake,
waked,NOT_IN_CMU_DICT
waldorf,RAIL
wales,RAIL
walk,
walk-in,
walkabout,NOT_IN_CMU_DICT
walker,
walkie-talkie,NOT_IN_CMU_DICT
walkway,
wall,RAIL
wallace,LOOK
wallet,LOOK GET
wallflower,RAIL LOOK
wallpaper,RAIL
walmart,RAIL GET
walmesley,NOT_IN_CMU_DICT
walnut,RAIL GET
walrus,RAIL RUN
walsall,NOT_IN_CMU_DICT
walt,RAIL GET
waltz,RAIL
wan,
wander,
wandered,
wandering,TALKING
wanderlust,LOOK GET
wanders,
wandsworth,NOT_IN_CMU_DICT
wang,TALKING
wanna,
want,GET
wanting,TALKING
war,
war-torn,NOT_IN_CMU_DICT
warcraft,RUN GET
ward,
wardell,RAIL
warden,
wardrobe,RUN
ware,
warehouse,HOUSE
warehouses,HOUSE
warehousing,HOUSE TALKING
wares,
warfare,
warfarin,NOT_IN_CMU_DICT
warhorse,NOT_IN_CMU_DICT
waring,TALKING
warlike,LOOK
warlock,LOOK
warlord,LOOK
warm,
warm-up,NOT_IN_CMU_DICT
warmer,
warming,TALKING
warmonger,TALKING
warmth,THINK
warn,
warned,
warner,
warning,TALKING
warns,
warp,
warrant,GET
warrantors,NOT_IN_CMU_DICT
warranty,
warren,
warrior,
wars,
warsaw,
wart,GET
wartime,
warwidow,NOT_IN_CMU_DICT
wary,
was,
wasabi,NOT_IN_CMU_DICT
wash,
washbasin,
washes,
washing-machine,NOT_IN_CMU_DICT
washington,TALKING
wasn't,GET
wasn't,GET
wasp,
waste,GET
wasted,
wasteful,RAIL
watch,
watchband,NOT_IN_CMU_DICT
watchdog,
watches,
watchfully,NOT_IN_CMU_DICT
water,WATER
water-bottle,NOT_IN_CMU_DICT
water-buffalo,NOT_IN_CMU_DICT
water-closet,NOT_IN_CMU_DICT
water-tower,NOT_IN_CMU_DICT
watercolor,WATER LOOK
watercolour,NOT_IN_CMU_DICT
watercourse,NOT_IN_CMU_DICT
watercraft,NOT_IN_CMU_DICT
waterfall,WATER RAIL
waterfoul,NOT_IN_CMU_DICT
waterfront,WATER RUN GET
watergate,WATER GET
waterloo,WATER LOOK
watermain,NOT_IN_CMU_DICT
waterproof,WATER RUN
watershed,WATER
waterspout,NOT_IN_CMU_DICT
waterways,WATER
watson,
watt,GET
wav,NOT_IN_CMU_DICT
wave,
wavelength,LOOK TALKING THINK
wawa,NOT_IN_CMU_DICT
wax,
way,
way-out,NOT_IN_CMU_DICT
waybill,NOT_IN_CMU_DICT
wayfarer,NOT_IN_CMU_DICT
wayfaring,NOT_IN_CMU_DICT
wayne,
ways,
wayside,
wayward,
weak,
weaknesses,
wealth,RAIL THINK
wealthy,RAIL THINK
wean,
weapon,
weapons,
wear,
wearable,RAIL
wearer,
weariest,NOT_IN_CMU_DICT
wearing,TALKING
wears,
weary,
weasel,RAIL
weasels,RAIL
weather,THIS
weather-chart,NOT_IN_CMU_DICT
weather-map,NOT_IN_CMU_DICT
weatherby,THIS
web,
webb,
webber,
webcam,NOT_IN_CMU_DICT
webcams,NOT_IN_CMU_DICT
webcams,NOT_IN_CMU_DICT
webcast,NOT_IN_CMU_DICT
weber,
weblog,NOT_IN_CMU_DICT
weblogs,NOT_IN_CMU_DICT
weblogs,NOT_IN_CMU_DICT
webmaster,
webmasters,
webmasters,
webpage,
webshots,NOT_IN_CMU_DICT
website,GET
websites,
websites,
webster,
wed,
wedding,TALKING
wedge,
wedgwood,
wednesday,
wee,
weed,
week,
weekday,
weekend,
weekenders,NOT_IN_CMU_DICT
weekly,LOOK
weep,
weigela,NOT_IN_CMU_DICT
weigh,
weighbridge,NOT_IN_CMU_DICT
weighed,
weighs,
weight,GET
weightwatchers,NOT_IN_CMU_DICT
weir,
weird,
welcome,RAIL
welcomed,RAIL
welding,RAIL TALKING
welfare,RAIL
well,RAIL
well-being,RAIL TALKING
well-known,RAIL
well-meaning,NOT_IN_CMU_DICT
well-nigh,NOT_IN_CMU_DICT
well-worn,NOT_IN_CMU_DICT
wellington,LOOK TALKING
welsh,RAIL
weltschmerz,NOT_IN_CMU_DICT
wendy,
went,GET
wentworth,THINK
were,
werewolf,RAIL
wesley,LOOK
west,GET
west-end,NOT_IN_CMU_DICT
westbourne,NOT_IN_CMU_DICT
western,HOUSE
westminster,
wet,GET
wetherby,THINK
wetherspoon,NOT_IN_CMU_DICT
weymouth,THINK
whale,RAIL HOUSE
wharf,HOUSE
wharfedale,NOT_IN_CMU_DICT
wharves,NOT_IN_CMU_DICT
what,GET HOUSE
whatever,WATER HOUSE
whatsapp,
whatsoever,HOUSE
wheat,GET HOUSE
wheatear,NOT_IN_CMU_DICT
wheel,RAIL HOUSE
wheelbarrow,RAIL HOUSE
wheelchair,RAIL HOUSE
wheelchairs,RAIL HOUSE
when,HOUSE
whence,HOUSE
whenever,HOUSE
where,HOUSE
whereabouts,HOUSE
whereas,HOUSE
whereby,HOUSE
wherefore,
wheresoever,NOT_IN_CMU_DICT
whereto,NOT_IN_CMU_DICT
whereupon,HOUSE
wherever,HOUSE
wherewith,NOT_IN_CMU_DICT
wherewithall,NOT_IN_CMU_DICT
whether,THIS HOUSE
whew,HOUSE
which,HOUSE
whichever,HOUSE
while,RAIL HOUSE
whilst,RAIL GET
whim,HOUSE
whiplash,LOOK HOUSE
whirlpool,RAIL HOUSE
whiskey,HOUSE
whisper,HOUSE
whistle,RAIL HOUSE
whistles,RAIL HOUSE
whitbread,RUN HOUSE
white,GET HOUSE
whitebeard,NOT_IN_CMU_DICT
whitechapel,NOT_IN_CMU_DICT
whitefriars,NOT_IN_CMU_DICT
whitehall,HOUSE RAIL
whitehead,HOUSE
whitehorse,HOUSE
whitey,WATER HOUSE
who,HOUSE
whoever,HOUSE
whole,HOUSE RAIL
wholeheartedly,HOUSE RAIL LOOK
wholesale,HOUSE RAIL
wholly,HOUSE LOOK
whom,HOUSE
whoop,HOUSE
whoopee,HOUSE
whoopi,HOUSE
whoops,HOUSE
whoosh,HOUSE
whore,HOUSE
whose,HOUSE
why,HOUSE
wi-fi,
wichita,WATER
wicked,
widdershins,NOT_IN_CMU_DICT
widdowson,
wide,
wide-body,NOT_IN_CMU_DICT
widely,LOOK
wider,
widescreen,NOT_IN_CMU_DICT
widespread,RUN
widest,GET
widget,GET
widows,
width,THINK
wiesbaden,
wife,
wifi,
wig,
wight,GET
wiki,
wikileaks,NOT_IN_CMU_DICT
wikipedia,
wilberforce,RAIL
wild,RAIL
wilde,RAIL
wilderness,RAIL
wildfire,RAIL
wildfoul,NOT_IN_CMU_DICT
wildlife,RAIL LOOK
wildly,RAIL LOOK
wiley,LOOK
wilhemshaven,NOT_IN_CMU_DICT
will,RAIL
william,RAIL
willingly,LOOK TALKING
willow,LOOK
willow-wren,NOT_IN_CMU_DICT
willows,LOOK
willpower,RAIL
wilson,RAIL
wimborne,NOT_IN_CMU_DICT
win,
wind,
windcheater,NOT_IN_CMU_DICT
winded,
winded,
windermere,NOT_IN_CMU_DICT
windfall,RAIL
winding,TALKING
window-shop,NOT_IN_CMU_DICT
windows,
windowsill,NOT_IN_CMU_DICT
windrush,NOT_IN_CMU_DICT
winds,
windscreen,NOT_IN_CMU_DICT
windsor,
windswept,GET
wine,
wing,TALKING
winger,TALKING
wingnut,NOT_IN_CMU_DICT
winnepesaukee,NOT_IN_CMU_DICT
winner,
winning,TALKING
winnipeg,
winston,
winter,
wipe,
wiped,GET
wipers,
wire,
wire-cutters,NOT_IN_CMU_DICT
wired,
wiredrawn,NOT_IN_CMU_DICT
wireless,LOOK
wiring,TALKING
wirth,THINK
wisbech,NOT_IN_CMU_DICT
wisconsin,
wisdom,
wise,
wiseacre,NOT_IN_CMU_DICT
wiser,
wisest,GET
wish,
wishes,
wishlist,LOOK GET
wit,GET
witch,
witch-haze,NOT_IN_CMU_DICT
witchcraft,RUN GET
with,THIS THINK
withal,NOT_IN_CMU_DICT
withdraw,THIS RUN THINK
withdrawal,THIS RUN RAIL THINK
withdrawing,THINK RUN TALKING THIS
withdrawn,THINK RUN THIS
withdraws,THIS RUN THINK
withdrew,THINK RUN THIS
withers,THIS
witherspoon,THIS
within,THIS THINK
without,THINK GET THIS
withstood,THINK
witnesses,
witty,WATER
wive,NOT_IN_CMU_DICT
wives,
wizard,
wma,NOT_IN_CMU_DICT
wo,HOUSE
woburn,
woe,
woeful,RAIL
woke,
woken,
wolf,RAIL
wolff,RAIL
wolfgang,RAIL TALKING
wolseley,NOT_IN_CMU_DICT
wolstenholme,RAIL HOUSE
wolverhampton,NOT_IN_CMU_DICT
wolverine,RAIL
woman,
wombat,GET
womenfolk,NOT_IN_CMU_DICT
womens,NOT_IN_CMU_DICT
womens,NOT_IN_CMU_DICT
won,
won't,GET
won't,GET
wonder,
wonderful,RAIL
wonderfully,LOOK
wonderfully,LOOK
wonderwall,NOT_IN_CMU_DICT
wondrous,RUN
wonga,NOT_IN_CMU_DICT
wont,GET
wood,
